,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
169,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,0,8,2,0,6,3,0,0,1,6,0,2,6,3,1,0,3,0,4,12,2,0,0,3,5,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,1,2,15,23,14,9,0,0,0,0,7,0,0,10,0,0,9,18,31,45,35,23,9,6,10,2,0,0,0,0,0,1,14,4,0,0,0,1,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,7,2,0,7,14,4,5,1,0,0,3,0,3,0,0,0,0,0,8,17,24,20,10,0,0,0,0,6,0,0,6,0,1,0,0,0,0,9,0,1,0,0,0,0,4,6,0,0,11,16,14,4,10,19,25,22,20,22,15,14,4,0,0,3,0,0,0,0,0,0,0,0,1,1,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,3,3,0,0,0,6,0,0,3,0,2,0,4,0,2,10,2,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,0,0,0,10,13,20,10,8,0,0,4,0,7,8,0,6,0,0,10,21,33,41,31,27,17,5,5,0,1,0,0,1,4,4,10,1,0,0,0,1,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,6,14,4,1,0,0,0,0,0,4,0,0,0,0,0,7,17,21,16,11,1,0,0,0,6,8,0,14,4,1,0,0,4,0,4,0,0,0,0,8,0,0,1,1,1,7,12,11,12,9,14,21,19,21,19,10,15,5,0,0,0,0,0,1,0,0,0,0,0,0,9
171,0,0,0,5,0,5,0,0,5,5,0,0,5,5,0,0,0,0,0,2,0,0,2,1,0,0,0,11,1,0,1,0,0,0,9,0,2,9,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,10,18,19,10,7,5,0,2,0,4,7,0,5,0,0,9,20,32,41,31,25,17,7,6,0,0,0,0,0,3,3,15,5,0,0,1,2,10,8,1,0,0,0,5,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,2,0,0,5,14,4,0,1,0,0,0,0,4,0,0,0,5,0,7,15,21,14,9,2,0,0,0,3,8,4,14,4,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,1,6,11,8,11,7,13,19,17,26,17,8,14,4,0,0,0,0,0,1,0,0,0,0,5,0
172,0,0,0,0,1,0,5,0,0,3,1,1,0,3,12,2,0,7,1,0,5,7,0,0,1,3,0,1,14,8,0,0,7,0,0,6,0,0,6,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4,0,3,0,0,0,8,21,16,6,5,4,0,0,0,7,6,0,5,0,0,12,23,31,40,30,22,15,6,3,0,0,0,0,3,4,5,13,3,0,0,0,2,7,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,4,13,3,0,8,0,7,0,0,2,0,0,0,2,0,14,12,18,12,8,0,3,0,0,0,5,4,12,2,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,4,6,8,5,9,10,20,16,16,24,14,4,12,11,1,0,0,0,0,0,0,0,0,0,2
173,0,0,0,0,0,1,0,3,0,0,2,0,1,0,2,12,2,0,6,0,0,4,6,0,0,0,2,0,4,13,7,0,0,4,0,0,11,1,0,5,8,0,0,6,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4,13,3,0,1,0,0,0,11,21,15,6,3,3,0,0,0,7,5,0,4,0,2,11,21,30,38,30,21,17,7,2,0,0,0,0,2,4,4,13,3,2,0,0,2,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,4,0,2,0,0,0,0,0,4,12,5,0,6,0,6,0,0,7,0,0,0,1,4,12,11,17,14,6,0,2,0,0,0,5,3,11,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,7,4,8,10,19,16,15,23,13,3,11,10,1,0,0,0,5,0,0,5,0,0
174,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,8,0,0,5,0,0,1,5,0,0,0,2,0,3,12,3,0,0,4,0,1,7,9,0,2,4,0,0,4,0,0,8,0,0,8,0,13,3,0,8,0,0,0,0,0,3,10,0,8,0,8,0,1,9,17,15,5,2,0,0,0,0,5,2,0,1,0,1,19,20,27,34,29,21,13,6,1,0,0,0,0,2,3,3,9,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0,0,0,2,12,2,8,3,0,2,0,0,6,0,0,0,0,12,8,10,17,22,12,0,0,8,0,0,2,2,9,4,0,0,0,0,8,0,0,0,0,0,6,0,8,0,0,0,2,6,2,5,9,19,15,13,19,12,2,9,10,0,0,0,0,3,0,0,5,0
175,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,15,5,0,8,7,0,0,5,3,0,0,5,7,2,9,10,0,0,1,0,0,4,16,6,0,11,1,1,1,0,0,5,0,0,7,3,13,3,0,9,0,0,0,7,0,1,10,0,5,0,6,3,0,7,15,14,4,0,0,3,0,0,5,0,0,4,3,9,18,19,24,32,28,18,11,4,0,0,3,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,19,9,15,5,0,0,0,0,4,0,0,7,2,9,6,9,14,25,15,3,0,5,0,0,0,1,8,4,0,0,0,0,5,0,0,3,0,0,6,0,11,1,0,0,0,9,9,2,9,17,12,9,17,19,9,8,7,0,0,0,0,3,0,0,2
176,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,5,0,5,17,7,6,11,5,0,1,11,1,0,6,8,6,0,12,7,0,0,0,0,0,7,17,7,3,10,3,0,0,0,0,2,0,0,5,3,10,1,2,6,0,0,3,4,0,2,8,0,3,0,12,2,0,6,13,13,3,0,6,3,0,1,2,1,6,10,1,8,16,16,23,32,25,17,10,1,0,6,5,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,1,0,6,2,0,0,4,0,0,0,0,0,9,17,12,12,2,0,0,0,0,1,0,3,5,0,8,6,7,20,22,12,1,0,2,0,0,0,0,9,3,1,0,0,0,1,0,6,2,0,1,4,6,12,2,0,0,6,12,6,1,8,14,9,8,20,18,9,5,4,0,0,0,0,2,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,7,16,6,5,10,4,0,1,10,1,0,5,7,5,2,9,7,0,5,0,0,0,7,17,7,2,9,3,0,0,0,0,0,5,0,3,2,8,0,2,4,0,0,2,3,0,0,6,0,3,2,12,2,0,4,12,12,2,0,6,2,0,0,1,0,5,8,0,6,16,15,25,31,24,16,9,0,0,5,5,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,5,0,0,0,3,0,0,0,2,0,7,16,11,12,2,5,0,0,0,0,0,1,4,0,10,4,10,19,20,10,0,0,1,0,5,0,0,8,2,1,0,0,0,1,0,5,0,0,0,3,5,10,1,0,0,5,11,6,0,7,13,8,10,19,18,9,4,4,5,0,0,5,2,0
178,0,0,0,5,0,5,0,0,5,5,0,0,5,7,0,0,1,2,0,6,15,5,4,8,3,0,0,15,5,0,3,5,3,0,14,6,0,4,0,0,0,7,15,5,1,9,3,0,0,0,0,0,5,0,2,2,7,0,0,3,0,0,1,2,0,0,6,5,2,2,11,7,0,2,11,9,1,0,5,1,0,0,0,0,5,6,0,6,14,16,23,29,22,14,7,0,0,10,3,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,5,0,0,0,3,0,0,1,0,0,6,14,11,10,2,3,5,0,0,0,0,0,2,1,10,3,9,16,20,10,0,0,0,0,3,0,0,7,2,1,0,0,0,0,0,2,0,0,0,2,2,9,0,0,0,3,16,6,0,6,11,6,9,18,18,8,4,4,4,0,0,10,0
179,0,0,0,0,2,0,7,1,0,4,2,7,0,4,8,0,0,2,9,0,8,16,6,4,10,5,0,5,17,7,0,1,6,2,4,13,5,0,2,1,2,0,8,15,12,2,6,1,0,0,0,0,0,6,0,0,9,4,0,0,4,0,0,3,0,0,0,5,7,0,1,10,6,0,1,7,11,1,0,7,0,2,2,2,0,4,5,0,6,14,14,23,29,20,13,9,7,0,10,0,0,0,0,1,0,2,0,0,0,0,5,0,1,0,0,0,0,2,0,0,6,9,0,2,0,0,2,0,0,0,3,0,0,2,0,1,4,11,11,9,2,2,2,0,1,0,0,0,2,0,12,2,6,14,16,7,0,0,0,0,5,0,2,4,0,0,0,0,2,0,0,4,0,2,2,0,1,9,2,1,0,6,16,6,0,6,12,5,9,15,16,6,3,3,5,0,0,6
180,0,0,0,0,0,0,0,7,0,0,0,3,5,0,11,5,0,7,3,7,3,15,14,4,4,13,3,0,8,24,14,2,8,3,0,3,12,2,0,9,1,0,7,6,16,9,0,3,0,0,0,0,0,0,2,0,1,6,1,0,7,0,0,0,0,0,0,0,8,4,0,0,9,4,0,0,10,10,0,0,4,0,5,5,0,0,3,2,0,5,11,13,21,26,19,16,10,5,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,6,7,3,0,0,0,0,0,0,0,0,0,7,0,7,0,1,9,10,7,0,0,0,7,0,0,0,0,0,3,8,0,4,11,13,5,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,1,3,2,0,0,0,12,9,0,0,6,13,3,0,13,9,4,6,12,13,5,0,3,4,0,0
181,0,0,1,1,0,1,0,0,8,1,0,0,4,6,1,9,2,0,7,3,7,5,13,14,4,4,11,4,0,14,24,14,2,4,4,0,5,9,2,0,8,0,0,7,6,14,7,0,1,0,0,2,0,0,0,2,0,0,3,0,0,4,0,0,0,0,0,1,0,6,1,1,0,9,1,0,0,11,9,0,0,3,0,5,5,0,0,1,2,5,2,11,13,18,24,19,16,11,5,0,4,5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,8,0,1,0,4,7,3,0,0,0,0,0,1,0,5,0,7,0,4,0,1,11,10,8,0,0,0,7,0,0,5,0,0,0,5,0,1,9,11,5,2,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1,2,0,0,0,2,11,6,1,0,3,10,3,3,12,10,2,3,10,15,5,0,5,5,0
182,0,0,0,1,0,0,0,0,0,8,0,0,0,4,3,0,5,0,0,6,1,4,3,12,11,2,1,11,2,4,13,20,11,1,4,2,0,1,17,7,0,4,0,0,5,4,10,15,5,0,8,0,10,0,0,8,0,0,0,0,0,0,1,0,8,0,8,0,0,0,2,1,0,0,5,0,0,1,9,6,0,0,1,0,13,3,0,0,0,2,1,1,10,9,15,22,17,16,10,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,6,11,1,0,0,0,0,0,0,2,8,4,0,0,0,1,10,10,4,0,0,8,3,0,0,13,3,0,0,13,3,0,6,10,3,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,7,6,0,0,0,9,0,2,12,6,0,0,8,13,3,0,5,1
183,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,2,1,2,0,0,2,0,4,2,9,7,2,1,7,0,3,14,17,12,2,0,0,0,7,14,4,0,1,0,0,4,3,6,14,4,0,6,0,9,0,0,4,0,8,0,0,0,0,0,0,16,6,5,0,0,0,0,5,0,0,13,3,0,0,6,7,0,0,0,3,17,7,0,0,0,3,0,0,11,13,12,18,14,11,9,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,9,4,0,0,9,0,0,3,9,3,8,3,21,11,0,1,8,7,0,0,0,0,0,7,8,0,0,0,1,0,0,4,0,8,0,0,0,0,2,4,1,1,0,0,6,0,2,11,7,0,0,4,12,2,0,13
184,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,3,1,8,6,2,0,6,0,4,13,14,12,2,5,0,0,6,13,4,0,0,0,0,4,1,6,14,4,5,4,0,8,0,0,4,0,7,0,0,0,0,0,6,14,6,4,0,0,0,0,4,0,3,12,3,0,0,5,6,0,0,0,7,15,7,0,2,0,2,0,1,9,12,11,18,13,11,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10,0,0,0,0,2,0,0,0,4,5,0,5,0,0,7,8,3,0,0,8,2,0,2,8,1,6,11,21,11,0,6,6,6,0,0,0,0,0,5,8,0,0,0,0,0,0,3,0,7,0,0,0,0,2,3,0,0,0,0,5,0,2,10,7,5,0,2,17,7,3
185,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,7,6,1,0,5,0,3,10,14,11,7,4,0,0,5,13,3,0,0,0,0,2,1,6,12,9,3,2,0,6,0,0,2,0,6,0,0,0,0,0,4,14,5,4,0,0,0,0,3,0,2,12,2,0,0,4,5,0,0,0,5,15,6,2,1,0,1,0,0,8,11,11,17,13,10,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,9,0,0,0,2,1,0,0,0,4,4,5,4,0,0,6,7,1,0,0,10,0,0,1,6,0,4,11,20,10,5,4,5,5,0,0,0,0,0,5,7,0,0,0,0,0,0,1,0,6,0,0,0,0,1,2,0,0,0,0,5,0,1,10,12,4,0,7,17,7
186,0,0,0,5,0,5,0,0,5,5,0,0,5,12,2,0,0,0,0,0,0,0,0,0,0,1,0,12,5,0,0,3,0,0,15,13,11,6,4,0,0,5,11,1,0,0,0,0,2,1,6,12,9,1,1,0,5,0,0,1,0,5,0,0,0,0,0,9,13,5,3,5,0,0,0,0,0,2,11,1,0,0,3,4,0,0,0,5,13,7,0,0,0,0,0,0,7,16,9,17,12,11,8,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,1,9,0,0,1,0,1,0,0,0,2,4,3,9,0,0,4,7,0,0,1,10,0,0,0,6,0,4,10,18,10,3,3,3,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,1,0,0,0,0,5,0,1,10,11,2,0,12,14
187,0,0,0,0,5,0,2,0,0,2,5,0,0,2,9,1,1,0,0,0,0,0,0,0,0,0,1,2,8,2,0,1,0,1,5,11,11,11,2,1,0,0,2,6,0,0,0,0,0,1,0,4,8,8,1,0,0,4,8,0,0,0,5,0,0,8,0,0,5,12,5,0,9,0,0,8,0,0,1,8,2,0,0,0,0,4,4,0,3,10,8,0,0,1,4,0,0,6,11,8,17,9,12,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,8,0,0,0,6,0,8,0,14,4,4,8,16,14,4,0,0,3,0,0,8,0,0,0,6,0,0,0,0,8,0,0,0,2,1,0,0,1,0,0,0,0,0,0,6,0,0,6,10,0,2,20
188,0,0,0,0,4,5,0,0,0,0,6,2,0,0,0,14,4,0,0,0,0,0,1,0,0,0,1,1,0,5,0,1,0,0,1,2,11,15,7,0,0,5,0,0,3,5,5,0,5,5,0,0,0,4,12,2,0,5,3,9,0,4,1,2,0,0,4,0,0,10,16,6,0,5,4,0,5,0,0,0,9,0,0,0,0,0,3,9,0,1,11,4,0,1,0,1,0,0,2,16,12,15,10,8,12,2,0,5,0,0,0,6,0,1,4,0,0,0,0,4,1,0,4,0,0,0,5,5,4,5,0,4,0,0,0,0,1,6,0,0,0,0,5,12,2,0,1,4,0,0,0,10,0,4,4,19,9,0,8,15,11,1,0,5,0,5,0,5,0,0,0,3,0,0,0,0,5,0,0,0,3,1,0,1,5,0,0,0,0,5,1,11,1,0,2,10,0,10
189,0,10,0,0,0,3,4,0,0,0,0,5,1,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,1,8,13,4,0,0,2,0,0,0,2,3,0,2,3,0,0,0,2,10,1,0,1,0,6,0,1,0,0,0,0,3,0,0,7,15,5,0,2,0,0,3,10,0,0,8,0,0,0,0,0,0,8,0,1,10,3,0,0,0,0,0,0,6,13,11,11,8,5,22,12,0,15,5,0,0,4,0,0,2,0,0,0,0,3,0,0,3,0,0,0,2,2,1,3,0,3,0,0,0,0,0,5,0,0,0,0,2,9,0,0,0,3,0,0,0,6,0,0,9,16,8,0,5,14,10,0,0,3,0,1,0,4,0,0,0,1,0,0,0,10,4,0,0,0,2,0,0,0,4,0,10,0,0,1,1,10,11,1,1,9,0
190,0,0,17,7,0,0,3,5,0,0,0,0,4,0,0,0,0,9,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,11,1,8,12,4,0,0,4,0,0,0,2,0,0,2,3,0,1,0,2,10,0,0,0,0,3,0,1,0,0,0,0,3,0,0,6,13,7,0,0,0,7,1,10,0,0,8,0,0,0,0,0,2,9,0,3,12,2,0,0,0,0,2,0,3,14,7,12,5,12,24,14,5,14,12,2,1,2,0,7,4,0,1,0,0,3,0,0,5,0,0,0,0,0,8,1,1,2,0,0,0,0,2,5,2,0,0,0,1,9,0,2,1,3,0,0,0,6,0,0,7,18,8,0,5,16,10,0,0,0,0,8,0,6,0,0,0,1,0,0,0,12,4,0,0,0,4,0,0,2,3,0,17,7,0,0,1,8,12,2,0,5
191,0,0,7,17,11,1,0,0,5,0,4,0,0,4,0,5,1,0,6,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,15,5,5,9,9,0,0,1,5,5,0,7,5,0,2,0,0,5,0,0,15,5,1,0,4,4,0,0,0,0,0,0,8,4,0,5,9,11,1,0,0,4,0,11,1,0,5,0,0,0,5,0,0,10,0,2,13,3,0,0,0,0,7,4,4,15,5,17,7,14,29,19,7,11,17,7,2,6,0,3,1,0,5,0,0,4,0,0,1,5,5,4,5,0,7,0,0,0,0,1,5,0,2,1,2,5,4,0,0,10,0,0,0,0,4,0,0,5,5,1,8,18,8,0,6,13,15,5,5,0,0,5,0,3,0,0,0,0,0,0,2,9,1,1,0,0,5,4,0,0,0,7,22,12,5,0,0,4,12,2,0
192,0,0,0,7,16,9,0,2,0,3,0,3,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,12,4,3,8,8,0,0,0,4,2,0,6,2,0,0,2,0,2,0,5,19,9,0,0,4,2,0,4,0,0,0,0,7,2,8,2,8,15,5,0,0,2,1,9,0,0,2,8,8,0,2,0,0,7,0,3,21,11,0,0,0,0,6,2,5,17,7,14,4,17,26,17,7,10,19,9,1,4,0,1,0,0,3,0,0,2,0,0,0,4,4,3,3,0,5,0,0,0,0,0,2,0,0,0,1,4,3,0,0,7,0,0,0,0,8,0,4,4,5,0,8,26,16,4,4,12,12,4,9,0,0,2,2,1,0,0,0,4,0,0,0,8,0,0,0,0,4,1,0,0,0,12,21,11,3,0,2,2,10,6
193,0,0,2,0,6,14,11,1,0,0,0,0,1,0,0,0,0,2,0,8,2,0,0,8,2,0,0,0,0,0,8,0,0,0,0,0,0,0,4,10,6,0,6,16,6,0,0,3,0,0,5,1,0,0,0,0,2,0,9,15,7,0,0,6,1,0,3,0,0,0,0,5,0,16,6,5,14,7,0,2,0,3,8,0,0,0,5,4,8,2,0,8,15,5,11,20,11,1,8,0,0,6,0,7,13,6,22,12,16,24,19,9,9,15,5,3,12,2,1,0,0,5,0,0,10,0,0,0,0,0,5,0,0,3,0,0,0,0,8,1,8,0,0,0,2,2,0,8,7,0,0,0,0,7,0,0,0,13,3,16,28,24,14,2,11,8,0,11,1,8,0,4,0,0,2,0,3,8,0,0,4,0,8,0,0,12,2,0,2,2,9,17,10,2,0,1,0,5
194,0,0,0,0,0,4,11,10,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,7,5,0,6,12,5,0,0,2,0,0,3,0,0,0,0,0,1,8,9,12,7,0,0,2,9,0,0,0,0,0,0,9,6,16,14,4,10,3,0,3,0,0,4,0,4,4,4,0,5,3,0,5,16,9,10,16,8,0,7,0,0,7,0,6,9,12,21,11,14,20,18,8,9,15,5,2,8,0,1,0,0,5,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,5,0,0,0,0,3,0,5,3,0,0,8,0,15,5,0,3,11,7,18,23,21,13,3,10,16,6,7,0,9,0,0,0,0,10,0,0,4,0,1,1,0,9,0,2,9,0,0,1,3,8,15,6,1,0,0,8
195,0,0,0,0,0,0,10,11,9,0,0,2,0,0,0,0,0,1,2,2,1,4,0,2,6,6,0,0,1,0,2,0,9,0,0,0,0,0,0,0,7,4,5,2,8,9,2,0,0,0,0,0,0,0,0,0,2,0,0,6,9,8,5,6,0,0,6,0,1,0,0,0,0,11,6,13,15,5,9,9,0,9,1,1,1,0,2,1,6,0,2,5,2,6,14,10,12,15,10,0,3,0,0,7,0,5,11,11,20,10,14,17,18,8,5,15,7,3,7,0,0,6,0,6,2,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,2,0,0,0,0,5,0,2,4,0,0,5,5,12,3,2,2,9,13,20,29,19,10,0,7,16,7,9,0,15,5,1,6,0,9,2,1,4,0,0,3,0,5,2,2,8,0,0,0,0,7,14,6,0,0,0
196,0,0,0,0,0,0,0,12,9,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,1,0,11,1,0,0,0,0,0,0,6,3,2,1,7,8,0,0,0,0,0,0,2,0,0,0,1,4,0,5,8,8,3,3,4,0,4,0,0,0,0,8,1,10,10,11,13,3,7,8,0,7,0,0,9,8,1,0,4,0,0,2,1,14,12,9,10,12,9,0,1,0,2,6,0,2,10,10,18,8,13,19,18,8,5,12,5,1,6,0,0,6,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,3,0,0,3,4,0,9,4,12,2,0,10,7,10,18,28,18,9,4,6,14,4,11,5,12,3,0,10,0,6,0,0,3,0,0,2,0,2,1,0,6,0,0,0,0,4,16,6,0,4
197,0,0,0,0,2,0,0,2,11,8,9,0,0,0,0,1,3,0,0,0,0,0,7,0,0,0,11,5,0,0,0,3,0,1,10,0,0,2,0,0,0,1,4,0,2,2,8,5,1,1,0,0,0,0,4,0,0,1,1,11,1,7,15,6,0,3,1,0,2,1,2,0,0,4,3,10,8,9,10,1,10,6,0,5,0,0,9,9,0,0,7,0,0,5,4,12,12,8,6,13,11,1,4,0,3,3,0,3,7,9,16,9,12,26,20,10,2,10,3,3,5,0,7,4,0,0,1,1,4,1,0,0,0,0,0,0,3,1,0,0,0,0,7,2,0,0,3,0,0,0,0,2,3,1,0,10,11,8,1,0,8,3,8,19,25,19,9,2,4,10,3,9,2,10,1,0,7,0,4,0,3,2,0,3,4,0,0,0,0,7,3,1,0,0,6,15,5,0
198,0,0,0,0,0,1,1,0,1,10,5,11,1,0,3,0,0,6,2,0,6,3,0,6,1,6,1,10,11,3,0,0,6,0,0,9,0,0,0,3,1,0,4,3,2,0,0,6,2,0,0,0,0,0,0,2,2,0,0,1,14,4,5,16,6,0,1,0,6,0,0,1,0,0,1,0,16,8,8,11,1,11,12,6,3,0,0,6,8,0,0,6,0,0,3,10,14,11,7,3,10,11,1,4,0,2,2,0,2,6,9,13,9,16,23,20,10,8,10,0,2,6,0,13,3,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,4,5,0,0,2,0,0,6,0,0,1,0,0,8,10,7,0,1,7,4,9,17,22,15,9,8,3,7,4,7,8,11,1,0,6,6,7,0,2,1,0,0,3,3,0,0,0,4,0,0,0,0,5,14,4
199,0,0,0,0,0,0,2,1,0,0,7,7,10,0,3,0,0,3,8,1,6,9,1,0,7,7,4,0,16,14,4,0,3,3,0,0,8,0,0,3,4,0,3,3,5,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,11,2,6,14,4,0,0,6,3,0,0,0,0,0,0,6,16,7,9,8,2,17,18,8,1,0,0,5,8,0,0,5,0,0,9,12,13,10,4,0,10,8,1,1,0,1,0,0,1,6,6,13,7,13,23,19,16,8,7,0,3,4,6,12,2,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,7,3,0,0,2,0,6,3,0,0,0,0,0,7,9,5,1,0,8,1,7,14,18,15,15,7,0,8,2,13,9,7,0,0,12,9,4,0,1,0,0,0,6,2,0,0,0,1,0,0,0,0,4,10
200,0,0,0,0,0,0,6,2,0,0,0,9,6,9,0,0,0,0,5,10,2,6,7,3,6,8,5,3,6,16,16,6,0,0,2,0,0,4,0,0,9,1,0,5,5,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,9,8,4,11,1,0,1,3,0,0,0,2,0,0,1,6,15,13,6,14,7,18,15,6,0,0,2,4,5,2,2,2,0,1,11,11,15,7,0,0,7,8,0,0,2,0,0,0,1,3,6,11,3,13,25,20,15,5,6,6,1,5,8,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,4,0,2,0,0,1,2,0,0,0,0,0,2,6,7,11,3,6,5,0,4,11,18,16,17,7,6,5,3,19,9,6,2,2,12,6,3,2,0,0,2,0,5,2,0,0,0,0,0,0,0,0,1
201,0,0,0,5,0,5,0,4,7,5,0,0,14,11,7,0,0,0,0,3,9,0,5,5,2,5,7,10,2,6,14,14,4,0,5,1,0,0,4,0,0,9,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,1,11,6,0,1,2,5,0,0,1,0,0,0,5,14,11,5,13,8,18,13,4,0,0,3,2,3,0,0,0,0,1,16,9,15,6,1,0,5,8,0,0,2,0,5,0,1,1,5,10,3,13,24,21,14,10,5,5,0,3,8,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,4,6,9,2,6,5,0,1,10,17,14,14,6,6,4,9,16,8,4,1,2,10,11,1,0,0,0,0,0,4,2,0,0,0,0,0,0,5,0
202,0,0,0,5,4,5,4,0,9,12,4,0,5,19,9,7,0,0,0,0,2,7,0,3,4,1,4,12,9,0,4,12,12,2,5,4,1,0,0,2,0,0,7,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,16,6,0,0,7,3,0,0,0,0,0,0,4,12,10,4,12,8,16,11,4,0,1,1,0,1,0,0,0,0,6,14,9,14,7,0,0,5,7,0,0,1,5,4,0,0,0,4,9,3,12,25,20,19,9,4,4,0,3,8,9,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,4,8,2,6,5,0,0,9,15,11,13,6,5,3,6,15,6,3,0,0,15,9,0,0,0,0,0,0,4,0,0,0,0,0,0,5,2
